1,-67.22394902811187,-67.70888244446093,57.65855099214084,-61.7056290266978,-74.54669261195598,69.56567848572716,anterior-primary-X-08.fcsv
2,-67.22394902811187,-67.70888244446093,57.65855099214084,-62.94916987584282,-71.26945571151977,69.33894418212108,anterior-primary-X-09.fcsv
3,-67.22394902811187,-67.70888244446093,57.65855099214084,-64.86277120107543,-68.78565016246247,70.48445915617418,anterior-primary-X-10.fcsv
4,-67.22394902811187,-67.70888244446093,57.65855099214084,-67.17808962266443,-65.48122818486081,71.59647659763958,anterior-primary-X-11.fcsv
5,-67.22394902811187,-67.70888244446093,57.65855099214084,-69.25896345081972,-63.16301751885905,73.63180504869162,anterior-primary-X-12.fcsv
6,-67.22394902811187,-67.70888244446093,57.65855099214084,-71.51353454589844,-63.1965217590332,76.81773376464844,anterior-primary-X-13.fcsv
7,-60.79806613986915,-82.08036939272868,56.36040051490263,-66.72654822672438,-88.96813436380219,80.0052463489851,anterior-primary-Y-00.fcsv
8,-60.79806613986915,-82.08036939272868,56.36040051490263,-65.68966674804688,-88.68964385986328,77.92667388916016,anterior-primary-Y-01.fcsv
9,-60.79806613986915,-82.08036939272868,56.36040051490263,-64.28001523618819,-86.88404183269188,76.31435586376736,anterior-primary-Y-02.fcsv
10,-60.79806613986915,-82.08036939272868,56.36040051490263,-63.09105682373047,-85.11681365966797,75.96908569335938,anterior-primary-Y-03.fcsv
11,-60.79806613986915,-82.08036939272868,56.36040051490263,-61.66144933403908,-83.54887561802241,74.45861093023346,anterior-primary-Y-04.fcsv
12,-60.79806613986915,-82.08036939272868,56.36040051490263,-60.55119300635997,-82.24374674094315,72.93312817456564,anterior-primary-Y-05.fcsv
13,-60.79806613986915,-82.08036939272868,56.36040051490263,-59.82601143852708,-79.69066190486534,71.67822856611863,anterior-primary-Y-06.fcsv
14,-60.79806613986915,-82.08036939272868,56.36040051490263,-60.4501838684082,-77.19631958007812,70.36029052734375,anterior-primary-Y-07.fcsv
15,-67.22394902811187,-67.70888244446093,57.65855099214084,-61.00020480732909,-74.21936139177797,73.32251743827521,anterior-secondary-X-05.fcsv
16,-67.22394902811187,-67.70888244446093,57.65855099214084,-62.252660128574114,-71.6014623232919,73.16641355241401,anterior-secondary-X-06.fcsv
17,-67.22394902811187,-67.70888244446093,57.65855099214084,-63.6531600966181,-69.46482086292782,73.43321228011895,anterior-secondary-X-07.fcsv
18,-67.22394902811187,-67.70888244446093,57.65855099214084,-65.61495941458381,-67.10999282533574,73.81578843071992,anterior-secondary-X-08.fcsv
19,-67.22394902811187,-67.70888244446093,57.65855099214084,-67.57332129088584,-64.86017691224161,74.95477125341225,anterior-secondary-X-09.fcsv
20,-67.22394902811187,-67.70888244446093,57.65855099214084,-68.64606281723076,-64.90827803320029,76.75976454613466,anterior-secondary-X-10.fcsv
21,-60.79806613986915,-82.08036939272868,56.36040051490263,-63.86412416426147,-85.85619354803806,79.92701729561338,anterior-secondary-Y-00.fcsv
22,-60.79806613986915,-82.08036939272868,56.36040051490263,-62.60860975006167,-84.47687369760077,77.95887110907378,anterior-secondary-Y-01.fcsv
23,-60.79806613986915,-82.08036939272868,56.36040051490263,-60.9266958632757,-82.34146553237292,77.14568266161226,anterior-secondary-Y-02.fcsv
24,-60.79806613986915,-82.08036939272868,56.36040051490263,-59.48845332901382,-80.24469966439398,75.8711828947925,anterior-secondary-Y-03.fcsv
25,-60.79806613986915,-82.08036939272868,56.36040051490263,-59.66882077867533,-77.3787872519522,73.96256158511395,anterior-secondary-Y-04.fcsv
26,-67.22394902811187,-67.70888244446093,57.65855099214084,-60.92816285118434,-73.90943981586709,70.32894257002403,posterior-primary-X-08.fcsv
27,-67.22394902811187,-67.70888244446093,57.65855099214084,-62.46249917659301,-71.03281068277232,69.78483746396282,posterior-primary-X-09.fcsv
28,-67.22394902811187,-67.70888244446093,57.65855099214084,-64.26157890861198,-68.40653981797747,70.55078576354592,posterior-primary-X-10.fcsv
29,-67.22394902811187,-67.70888244446093,57.65855099214084,-66.20936375533122,-65.31708942104433,71.95353918645004,posterior-primary-X-11.fcsv
30,-67.22394902811187,-67.70888244446093,57.65855099214084,-68.24651037451746,-63.00000271490996,73.62299062409197,posterior-primary-X-12.fcsv
31,-67.22394902811187,-67.70888244446093,57.65855099214084,-68.35620371284925,-62.48717613928065,76.0607555193426,posterior-primary-X-13.fcsv
32,-60.79806613986915,-82.08036939272868,56.36040051490263,-64.34688568115234,-88.33800506591797,79.54623413085938,posterior-primary-Y-00.fcsv
33,-60.79806613986915,-82.08036939272868,56.36040051490263,-64.11022726055354,-88.10004135697491,77.86924246829545,posterior-primary-Y-01.fcsv
34,-60.79806613986915,-82.08036939272868,56.36040051490263,-63.73515868109722,-87.02820776377804,76.56351409533988,posterior-primary-Y-02.fcsv
35,-60.79806613986915,-82.08036939272868,56.36040051490263,-62.622414488649554,-85.44444117468342,76.09450307353804,posterior-primary-Y-03.fcsv
36,-60.79806613986915,-82.08036939272868,56.36040051490263,-61.043405193386185,-83.62941743063082,74.84096505745407,posterior-primary-Y-04.fcsv
37,-60.79806613986915,-82.08036939272868,56.36040051490263,-60.024940490722656,-82.00643157958984,73.5331039428711,posterior-primary-Y-05.fcsv
38,-60.79806613986915,-82.08036939272868,56.36040051490263,-59.22273254394531,-79.200927734375,72.12593841552734,posterior-primary-Y-06.fcsv
39,-60.79806613986915,-82.08036939272868,56.36040051490263,-59.810369935391556,-77.02860690688271,70.47707753182914,posterior-primary-Y-07.fcsv
40,-67.22394902811187,-67.70888244446093,57.65855099214084,-68.37401655783772,-62.455990256966146,75.75292879290579,posterior-secondary-X-00.fcsv
41,-67.22394902811187,-67.70888244446093,57.65855099214084,-66.57304591682473,-64.73287809899547,74.75119759305778,posterior-secondary-X-01.fcsv
42,-67.22394902811187,-67.70888244446093,57.65855099214084,-64.98440733813948,-67.093156043022,74.07097728600733,posterior-secondary-X-02.fcsv
43,-67.22394902811187,-67.70888244446093,57.65855099214084,-63.3745906484939,-69.9466517407287,73.50592100170299,posterior-secondary-X-03.fcsv
44,-67.22394902811187,-67.70888244446093,57.65855099214084,-61.543042099353634,-73.02095552390492,73.57109253401785,posterior-secondary-X-04.fcsv
45,-60.79806613986915,-82.08036939272868,56.36040051490263,-60.30968122339948,-76.06021891401953,74.3142166310641,posterior-secondary-Y-05.fcsv
46,-60.79806613986915,-82.08036939272868,56.36040051490263,-59.40236332506305,-79.35116573201645,75.00798034407231,posterior-secondary-Y-06.fcsv
47,-60.79806613986915,-82.08036939272868,56.36040051490263,-60.24340111920908,-82.0789853994515,76.43226232804402,posterior-secondary-Y-07.fcsv
48,-60.79806613986915,-82.08036939272868,56.36040051490263,-61.51190093727466,-83.9094499885056,77.60215751064787,posterior-secondary-Y-08.fcsv
49,-60.79806613986915,-82.08036939272868,56.36040051490263,-63.86765332706951,-87.05452816155494,79.31876606034955,posterior-secondary-Y-09.fcsv
